idx,true_label,true_name,pred_label,pred_name,correct,p_axion,p_cdm,p_no_sub,img_mean,img_std,img_max,img_snr
1335,2,no_sub,2,no_sub,1,0.0056,0.3726,0.6219,0.0364,0.1180,1.0000,8.48
1336,0,axion,0,axion,1,0.9258,0.0741,0.0001,0.0278,0.0950,1.0000,10.53
1337,1,cdm,1,cdm,1,0.1260,0.8734,0.0005,0.0254,0.0889,1.0000,11.25
1338,0,axion,0,axion,1,0.9753,0.0246,0.0001,0.0286,0.0947,1.0000,10.56
1339,1,cdm,1,cdm,1,0.1339,0.8655,0.0006,0.0291,0.0962,1.0000,10.40
1340,0,axion,1,cdm,0,0.1307,0.8691,0.0002,0.0251,0.0893,1.0000,11.20
1341,0,axion,0,axion,1,0.9987,0.0010,0.0003,0.0466,0.1522,1.0000,6.57
1342,2,no_sub,2,no_sub,1,0.0018,0.0599,0.9382,0.0269,0.0900,1.0000,11.11
1343,0,axion,0,axion,1,0.9983,0.0015,0.0001,0.0391,0.1257,1.0000,7.96
1344,0,axion,0,axion,1,0.9958,0.0041,0.0001,0.0252,0.0883,1.0000,11.33
1345,1,cdm,1,cdm,1,0.0479,0.9169,0.0352,0.0245,0.0901,1.0000,11.10
1346,2,no_sub,2,no_sub,1,0.0040,0.1352,0.8608,0.0272,0.0930,1.0000,10.76
1347,1,cdm,1,cdm,1,0.0842,0.9156,0.0002,0.0302,0.0995,1.0000,10.05
1348,1,cdm,1,cdm,1,0.1234,0.8764,0.0002,0.0229,0.0815,1.0000,12.27
1349,2,no_sub,2,no_sub,1,0.0110,0.4094,0.5796,0.0278,0.0967,1.0000,10.34
1350,2,no_sub,2,no_sub,1,0.0019,0.1335,0.8646,0.0425,0.1380,1.0000,7.25
1351,2,no_sub,2,no_sub,1,0.0144,0.3321,0.6535,0.0213,0.0778,1.0000,12.85
1352,0,axion,1,cdm,0,0.2270,0.7726,0.0004,0.0207,0.0763,1.0000,13.10
1353,2,no_sub,2,no_sub,1,0.0046,0.2075,0.7879,0.0350,0.1140,1.0000,8.77
1354,2,no_sub,2,no_sub,1,0.0048,0.1577,0.8375,0.0276,0.0947,1.0000,10.56
1355,2,no_sub,2,no_sub,1,0.0034,0.1228,0.8738,0.0261,0.0896,1.0000,11.17
1356,1,cdm,1,cdm,1,0.2275,0.7724,0.0001,0.0248,0.0894,1.0000,11.18
1357,1,cdm,1,cdm,1,0.0481,0.9514,0.0005,0.0370,0.1180,1.0000,8.48
1358,1,cdm,1,cdm,1,0.2250,0.7746,0.0004,0.0294,0.0966,1.0000,10.35
1359,0,axion,0,axion,1,0.5970,0.4029,0.0001,0.0291,0.0977,1.0000,10.24
1360,0,axion,0,axion,1,0.9754,0.0246,0.0000,0.0301,0.0996,1.0000,10.04
1361,1,cdm,1,cdm,1,0.1218,0.8777,0.0005,0.0280,0.0933,1.0000,10.72
1362,1,cdm,1,cdm,1,0.0794,0.8837,0.0369,0.0217,0.0835,1.0000,11.98
1363,2,no_sub,2,no_sub,1,0.0011,0.0588,0.9401,0.0438,0.1437,1.0000,6.96
1364,1,cdm,1,cdm,1,0.0678,0.9302,0.0020,0.0333,0.1071,1.0000,9.34
1365,1,cdm,1,cdm,1,0.0850,0.9146,0.0003,0.0372,0.1197,1.0000,8.35
1366,1,cdm,1,cdm,1,0.1042,0.8954,0.0004,0.0318,0.1040,1.0000,9.62
1367,0,axion,0,axion,1,0.9914,0.0085,0.0001,0.0363,0.1170,1.0000,8.55
1368,0,axion,0,axion,1,0.9623,0.0376,0.0001,0.0242,0.0853,1.0000,11.72
1369,2,no_sub,2,no_sub,1,0.0016,0.0699,0.9285,0.0358,0.1161,1.0000,8.61
1370,2,no_sub,2,no_sub,1,0.0042,0.2067,0.7891,0.0308,0.1037,1.0000,9.64
1371,0,axion,0,axion,1,0.9521,0.0478,0.0001,0.0476,0.1569,1.0000,6.37
1372,2,no_sub,2,no_sub,1,0.0010,0.0380,0.9610,0.0288,0.0954,1.0000,10.49
1373,2,no_sub,2,no_sub,1,0.0067,0.1973,0.7960,0.0256,0.0880,1.0000,11.36
1374,1,cdm,1,cdm,1,0.0349,0.9644,0.0007,0.0388,0.1237,1.0000,8.08
1375,2,no_sub,2,no_sub,1,0.0064,0.1770,0.8166,0.0253,0.0894,1.0000,11.18
1376,0,axion,0,axion,1,0.9970,0.0029,0.0002,0.0419,0.1356,1.0000,7.38
1377,2,no_sub,2,no_sub,1,0.0024,0.1016,0.8959,0.0317,0.1042,1.0000,9.60
1378,0,axion,0,axion,1,0.6066,0.3932,0.0001,0.0359,0.1156,1.0000,8.65
1379,2,no_sub,2,no_sub,1,0.0051,0.3120,0.6829,0.0387,0.1255,1.0000,7.97
1380,0,axion,0,axion,1,0.9979,0.0020,0.0001,0.0372,0.1196,1.0000,8.36
1381,1,cdm,1,cdm,1,0.1617,0.8382,0.0002,0.0304,0.1023,1.0000,9.77
1382,1,cdm,1,cdm,1,0.1693,0.8304,0.0003,0.0233,0.0857,1.0000,11.67
1383,0,axion,0,axion,1,0.9973,0.0025,0.0002,0.0405,0.1306,1.0000,7.66
1384,2,no_sub,2,no_sub,1,0.0045,0.1587,0.8368,0.0274,0.0949,1.0000,10.53
1385,2,no_sub,1,cdm,0,0.0477,0.5720,0.3802,0.0207,0.0804,1.0000,12.44
1386,1,cdm,1,cdm,1,0.1414,0.8572,0.0013,0.0236,0.0834,1.0000,11.99
1387,1,cdm,1,cdm,1,0.1813,0.8186,0.0001,0.0284,0.0957,1.0000,10.44
1388,0,axion,0,axion,1,0.9878,0.0121,0.0001,0.0217,0.0799,1.0000,12.52
1389,0,axion,0,axion,1,0.9643,0.0357,0.0000,0.0317,0.1069,1.0000,9.35
1390,1,cdm,1,cdm,1,0.1045,0.8942,0.0014,0.0364,0.1169,1.0000,8.55
1391,2,no_sub,2,no_sub,1,0.0034,0.1436,0.8530,0.0339,0.1108,1.0000,9.03
1392,0,axion,1,cdm,0,0.1458,0.8539,0.0003,0.0232,0.0848,1.0000,11.80
1393,1,cdm,1,cdm,1,0.0280,0.9493,0.0226,0.0444,0.1430,1.0000,6.99
1394,2,no_sub,1,cdm,0,0.0473,0.5647,0.3880,0.0203,0.0805,1.0000,12.43
1395,0,axion,0,axion,1,0.9862,0.0137,0.0001,0.0210,0.0783,1.0000,12.77
1396,0,axion,0,axion,1,0.9031,0.0968,0.0001,0.0199,0.0756,1.0000,13.23
1397,2,no_sub,2,no_sub,1,0.0042,0.2468,0.7490,0.0405,0.1312,1.0000,7.62
1398,2,no_sub,2,no_sub,1,0.0049,0.2624,0.7327,0.0387,0.1257,1.0000,7.95
1399,2,no_sub,2,no_sub,1,0.0050,0.1805,0.8145,0.0263,0.0898,1.0000,11.14
1400,1,cdm,1,cdm,1,0.1672,0.8325,0.0003,0.0253,0.0872,1.0000,11.47
1401,1,cdm,1,cdm,1,0.1004,0.8928,0.0069,0.0222,0.0828,1.0000,12.07
1402,1,cdm,1,cdm,1,0.1478,0.8520,0.0002,0.0305,0.1010,1.0000,9.90
1403,0,axion,0,axion,1,0.9960,0.0039,0.0001,0.0276,0.0940,1.0000,10.64
1404,2,no_sub,2,no_sub,1,0.0070,0.4100,0.5830,0.0318,0.1065,1.0000,9.39
1405,1,cdm,2,no_sub,0,0.0161,0.4148,0.5691,0.0279,0.0943,1.0000,10.60
1406,2,no_sub,2,no_sub,1,0.0070,0.2436,0.7494,0.0262,0.0922,1.0000,10.84
1407,0,axion,0,axion,1,0.9760,0.0238,0.0002,0.0212,0.0784,1.0000,12.76
1408,0,axion,0,axion,1,0.9530,0.0469,0.0001,0.0253,0.0886,1.0000,11.29
1409,2,no_sub,2,no_sub,1,0.0090,0.2464,0.7446,0.0242,0.0879,1.0000,11.38
1410,1,cdm,1,cdm,1,0.2262,0.7737,0.0001,0.0341,0.1084,1.0000,9.23
1411,0,axion,0,axion,1,0.9987,0.0011,0.0002,0.0383,0.1232,1.0000,8.12
1412,1,cdm,1,cdm,1,0.2762,0.7237,0.0002,0.0331,0.1080,1.0000,9.26
1413,0,axion,0,axion,1,0.9535,0.0464,0.0001,0.0305,0.1015,1.0000,9.86
1414,2,no_sub,2,no_sub,1,0.0035,0.1581,0.8384,0.0329,0.1079,1.0000,9.27
1415,1,cdm,1,cdm,1,0.0314,0.9494,0.0192,0.0416,0.1335,1.0000,7.49
1416,0,axion,0,axion,1,0.9362,0.0637,0.0001,0.0256,0.0902,1.0000,11.09
1417,2,no_sub,1,cdm,0,0.0458,0.4984,0.4557,0.0201,0.0782,1.0000,12.78
1418,2,no_sub,2,no_sub,1,0.0030,0.1568,0.8402,0.0360,0.1167,1.0000,8.57
1419,2,no_sub,2,no_sub,1,0.0010,0.0300,0.9690,0.0260,0.0879,1.0000,11.37
1420,0,axion,0,axion,1,0.9881,0.0118,0.0001,0.0324,0.1053,1.0000,9.50
1421,1,cdm,1,cdm,1,0.1847,0.8151,0.0002,0.0303,0.1029,1.0000,9.72
1422,2,no_sub,2,no_sub,1,0.0031,0.0711,0.9259,0.0231,0.0830,1.0000,12.05
1423,0,axion,0,axion,1,0.7942,0.2058,0.0001,0.0303,0.1014,1.0000,9.86
1424,0,axion,0,axion,1,0.9985,0.0010,0.0004,0.0421,0.1360,1.0000,7.35
1425,1,cdm,1,cdm,1,0.0853,0.9146,0.0002,0.0261,0.0911,1.0000,10.97
1426,1,cdm,1,cdm,1,0.1289,0.8709,0.0002,0.0260,0.0886,1.0000,11.28
1427,1,cdm,1,cdm,1,0.2088,0.7910,0.0002,0.0230,0.0859,1.0000,11.65
1428,0,axion,0,axion,1,0.9421,0.0578,0.0000,0.0274,0.0951,1.0000,10.52
1429,0,axion,0,axion,1,0.8854,0.1146,0.0001,0.0283,0.0970,1.0000,10.31
1430,1,cdm,1,cdm,1,0.1181,0.8816,0.0004,0.0248,0.0835,1.0000,11.98
1431,0,axion,0,axion,1,0.9947,0.0052,0.0001,0.0334,0.1087,1.0000,9.20
1432,2,no_sub,2,no_sub,1,0.0081,0.1897,0.8022,0.0234,0.0840,1.0000,11.91
1433,0,axion,0,axion,1,0.9877,0.0122,0.0001,0.0281,0.0969,1.0000,10.32
1434,1,cdm,1,cdm,1,0.0861,0.9112,0.0027,0.0247,0.0895,1.0000,11.17
1435,2,no_sub,2,no_sub,1,0.0076,0.2591,0.7333,0.0288,0.0979,1.0000,10.22
1436,1,cdm,1,cdm,1,0.0769,0.9226,0.0005,0.0340,0.1087,1.0000,9.20
1437,0,axion,0,axion,1,0.9905,0.0094,0.0001,0.0221,0.0799,1.0000,12.51
1438,2,no_sub,2,no_sub,1,0.0032,0.1158,0.8811,0.0288,0.0976,1.0000,10.24
1439,2,no_sub,2,no_sub,1,0.0064,0.2595,0.7342,0.0283,0.0956,1.0000,10.46
1440,2,no_sub,2,no_sub,1,0.0039,0.1806,0.8155,0.0326,0.1074,1.0000,9.31
1441,2,no_sub,2,no_sub,1,0.0016,0.0958,0.9026,0.0444,0.1451,1.0000,6.89
1442,0,axion,0,axion,1,0.9319,0.0681,0.0000,0.0312,0.1047,1.0000,9.55
1443,2,no_sub,2,no_sub,1,0.0068,0.1525,0.8407,0.0227,0.0829,1.0000,12.07
1444,2,no_sub,2,no_sub,1,0.0028,0.1063,0.8908,0.0328,0.1067,1.0000,9.37
1445,0,axion,0,axion,1,0.9256,0.0744,0.0000,0.0296,0.1008,1.0000,9.93
1446,0,axion,0,axion,1,0.9983,0.0016,0.0001,0.0360,0.1158,1.0000,8.64
1447,1,cdm,1,cdm,1,0.0888,0.9107,0.0006,0.0296,0.0991,1.0000,10.09
1448,0,axion,0,axion,1,0.9951,0.0048,0.0001,0.0339,0.1099,1.0000,9.10
1449,2,no_sub,2,no_sub,1,0.0042,0.2656,0.7302,0.0425,0.1378,1.0000,7.26
1450,0,axion,0,axion,1,0.9899,0.0100,0.0001,0.0276,0.0925,1.0000,10.81
1451,2,no_sub,2,no_sub,1,0.0045,0.2494,0.7460,0.0330,0.1079,1.0000,9.27
1452,0,axion,0,axion,1,0.9958,0.0040,0.0002,0.0319,0.1036,1.0000,9.65
1453,2,no_sub,2,no_sub,1,0.0050,0.1934,0.8016,0.0253,0.0872,1.0000,11.46
1454,1,cdm,1,cdm,1,0.1639,0.8360,0.0001,0.0312,0.1040,1.0000,9.61
1455,2,no_sub,2,no_sub,1,0.0116,0.3851,0.6033,0.0271,0.0949,1.0000,10.54
1456,1,cdm,1,cdm,1,0.1880,0.8119,0.0001,0.0335,0.1070,1.0000,9.34
1457,1,cdm,1,cdm,1,0.3236,0.6763,0.0002,0.0410,0.1305,1.0000,7.66
1458,1,cdm,1,cdm,1,0.3895,0.6103,0.0001,0.0316,0.1034,1.0000,9.67
1459,0,axion,0,axion,1,0.9972,0.0027,0.0001,0.0319,0.1038,1.0000,9.64
1460,1,cdm,1,cdm,1,0.1568,0.8430,0.0002,0.0238,0.0853,1.0000,11.72
1461,2,no_sub,2,no_sub,1,0.0026,0.1152,0.8822,0.0320,0.1049,1.0000,9.54
1462,2,no_sub,2,no_sub,1,0.0071,0.3738,0.6191,0.0375,0.1210,1.0000,8.26
1463,2,no_sub,2,no_sub,1,0.0045,0.3947,0.6008,0.0399,0.1290,1.0000,7.75
1464,0,axion,1,cdm,0,0.2918,0.7080,0.0001,0.0288,0.0981,1.0000,10.19
1465,2,no_sub,2,no_sub,1,0.0011,0.0315,0.9674,0.0276,0.0922,1.0000,10.85
1466,2,no_sub,2,no_sub,1,0.0071,0.1575,0.8353,0.0219,0.0813,1.0000,12.29
1467,1,cdm,1,cdm,1,0.1091,0.8874,0.0034,0.0252,0.0867,1.0000,11.53
1468,0,axion,1,cdm,0,0.1973,0.8026,0.0002,0.0257,0.0902,1.0000,11.09
1469,1,cdm,1,cdm,1,0.1405,0.8594,0.0001,0.0279,0.0923,1.0000,10.84
1470,2,no_sub,2,no_sub,1,0.0054,0.1527,0.8420,0.0246,0.0876,1.0000,11.41
1471,2,no_sub,2,no_sub,1,0.0051,0.2242,0.7707,0.0291,0.0970,1.0000,10.30
1472,0,axion,1,cdm,0,0.2832,0.7165,0.0003,0.0404,0.1296,1.0000,7.72
1473,2,no_sub,2,no_sub,1,0.0031,0.0814,0.9155,0.0223,0.0803,1.0000,12.45
1474,0,axion,1,cdm,0,0.1493,0.8503,0.0004,0.0312,0.1019,1.0000,9.81
1475,2,no_sub,2,no_sub,1,0.0022,0.0722,0.9257,0.0254,0.0870,1.0000,11.49
1476,1,cdm,1,cdm,1,0.4595,0.5403,0.0002,0.0380,0.1217,1.0000,8.22
1477,0,axion,0,axion,1,0.9304,0.0696,0.0001,0.0282,0.0962,1.0000,10.40
1478,1,cdm,1,cdm,1,0.1889,0.8109,0.0002,0.0294,0.0986,1.0000,10.15
1479,2,no_sub,2,no_sub,1,0.0039,0.1171,0.8789,0.0286,0.0967,1.0000,10.34
1480,1,cdm,1,cdm,1,0.1318,0.8657,0.0025,0.0281,0.0950,1.0000,10.52
1481,2,no_sub,2,no_sub,1,0.0040,0.1898,0.8062,0.0321,0.1050,1.0000,9.52
1482,2,no_sub,1,cdm,0,0.0098,0.6009,0.3893,0.0324,0.1079,1.0000,9.27
1483,0,axion,1,cdm,0,0.3050,0.6948,0.0002,0.0371,0.1188,1.0000,8.42
1484,0,axion,0,axion,1,0.9541,0.0458,0.0001,0.0418,0.1348,1.0000,7.42
1485,1,cdm,1,cdm,1,0.1070,0.8928,0.0002,0.0252,0.0872,1.0000,11.46
1486,0,axion,0,axion,1,0.9746,0.0253,0.0001,0.0243,0.0854,1.0000,11.70
1487,2,no_sub,2,no_sub,1,0.0012,0.0551,0.9437,0.0323,0.1052,1.0000,9.51
1488,0,axion,1,cdm,0,0.1590,0.8405,0.0005,0.0382,0.1220,1.0000,8.20
1489,0,axion,0,axion,1,0.9176,0.0823,0.0001,0.0252,0.0880,1.0000,11.36
1490,1,cdm,1,cdm,1,0.1483,0.8515,0.0003,0.0268,0.0928,1.0000,10.78
1491,0,axion,0,axion,1,0.9986,0.0011,0.0003,0.0436,0.1412,1.0000,7.08
1492,1,cdm,0,axion,0,0.5234,0.4766,0.0001,0.0391,0.1239,1.0000,8.07
1493,1,cdm,1,cdm,1,0.0706,0.9292,0.0002,0.0327,0.1081,1.0000,9.25
1494,0,axion,1,cdm,0,0.2107,0.7890,0.0003,0.0461,0.1494,1.0000,6.69
1495,2,no_sub,2,no_sub,1,0.0131,0.3597,0.6272,0.0223,0.0803,1.0000,12.46
1496,0,axion,0,axion,1,0.9893,0.0107,0.0000,0.0353,0.1149,1.0000,8.70
1497,1,cdm,1,cdm,1,0.1464,0.8534,0.0002,0.0427,0.1336,1.0000,7.49
1498,1,cdm,1,cdm,1,0.1808,0.8120,0.0071,0.0207,0.0774,1.0000,12.92
1499,0,axion,0,axion,1,0.9985,0.0009,0.0005,0.0436,0.1415,1.0000,7.06
1500,1,cdm,1,cdm,1,0.0111,0.7660,0.2229,0.0344,0.1111,1.0000,9.00
1501,2,no_sub,2,no_sub,1,0.0048,0.1613,0.8340,0.0253,0.0881,1.0000,11.35
1502,0,axion,0,axion,1,0.9880,0.0120,0.0001,0.0285,0.0955,1.0000,10.47
1503,0,axion,0,axion,1,0.9943,0.0055,0.0002,0.0263,0.0881,1.0000,11.36
1504,1,cdm,1,cdm,1,0.1653,0.8346,0.0001,0.0333,0.1074,1.0000,9.31
1505,0,axion,0,axion,1,0.9509,0.0490,0.0001,0.0272,0.0926,1.0000,10.79
1506,2,no_sub,2,no_sub,1,0.0016,0.0965,0.9018,0.0412,0.1336,1.0000,7.48
1507,2,no_sub,1,cdm,0,0.0448,0.5553,0.3999,0.0199,0.0789,1.0000,12.68
1508,2,no_sub,2,no_sub,1,0.0022,0.0734,0.9244,0.0248,0.0858,1.0000,11.66
1509,2,no_sub,2,no_sub,1,0.0024,0.1080,0.8896,0.0338,0.1105,1.0000,9.05
1510,0,axion,0,axion,1,0.9272,0.0727,0.0001,0.0261,0.0925,1.0000,10.81
1511,1,cdm,1,cdm,1,0.0092,0.6504,0.3405,0.0440,0.1429,1.0000,7.00
1512,0,axion,0,axion,1,0.9976,0.0022,0.0002,0.0414,0.1344,1.0000,7.44
1513,1,cdm,1,cdm,1,0.1125,0.8871,0.0004,0.0218,0.0793,1.0000,12.62
1514,1,cdm,1,cdm,1,0.1009,0.8950,0.0042,0.0314,0.1028,1.0000,9.72
1515,0,axion,0,axion,1,0.9887,0.0113,0.0001,0.0261,0.0911,1.0000,10.98
1516,0,axion,1,cdm,0,0.0767,0.9230,0.0003,0.0303,0.1023,1.0000,9.77
1517,2,no_sub,2,no_sub,1,0.0018,0.0723,0.9258,0.0289,0.0978,1.0000,10.23
1518,0,axion,0,axion,1,0.9407,0.0592,0.0001,0.0245,0.0886,1.0000,11.29
1519,1,cdm,1,cdm,1,0.0423,0.9570,0.0007,0.0454,0.1454,1.0000,6.88
1520,1,cdm,1,cdm,1,0.0794,0.9202,0.0004,0.0282,0.0966,1.0000,10.36
1521,0,axion,0,axion,1,0.8689,0.1311,0.0001,0.0304,0.1030,1.0000,9.71
1522,1,cdm,1,cdm,1,0.0415,0.9581,0.0005,0.0389,0.1231,1.0000,8.12
1523,1,cdm,1,cdm,1,0.0270,0.8980,0.0750,0.0276,0.0953,1.0000,10.49
1524,2,no_sub,2,no_sub,1,0.0041,0.1835,0.8124,0.0364,0.1176,1.0000,8.51
1525,2,no_sub,1,cdm,0,0.0513,0.6518,0.2970,0.0209,0.0814,1.0000,12.29
1526,1,cdm,1,cdm,1,0.2512,0.7469,0.0019,0.0207,0.0769,1.0000,13.01
1527,1,cdm,1,cdm,1,0.0827,0.9170,0.0003,0.0279,0.0947,1.0000,10.56
1528,2,no_sub,2,no_sub,1,0.0032,0.0777,0.9191,0.0235,0.0841,1.0000,11.89
1529,0,axion,0,axion,1,0.9743,0.0256,0.0001,0.0292,0.0977,1.0000,10.24
1530,2,no_sub,2,no_sub,1,0.0052,0.1420,0.8528,0.0224,0.0815,1.0000,12.27
1531,2,no_sub,2,no_sub,1,0.0009,0.0246,0.9746,0.0271,0.0907,1.0000,11.03
1532,0,axion,0,axion,1,0.9987,0.0010,0.0003,0.0370,0.1187,1.0000,8.43
1533,2,no_sub,2,no_sub,1,0.0054,0.2435,0.7511,0.0302,0.1014,1.0000,9.86
1534,2,no_sub,2,no_sub,1,0.0047,0.2388,0.7566,0.0319,0.1044,1.0000,9.58
1535,2,no_sub,2,no_sub,1,0.0018,0.0865,0.9117,0.0316,0.1034,1.0000,9.67
1536,0,axion,0,axion,1,0.9969,0.0029,0.0002,0.0316,0.1024,1.0000,9.76
1537,0,axion,0,axion,1,0.9150,0.0849,0.0001,0.0256,0.0898,1.0000,11.13
1538,0,axion,1,cdm,0,0.2267,0.7731,0.0002,0.0373,0.1176,1.0000,8.50
1539,1,cdm,1,cdm,1,0.1977,0.8021,0.0003,0.0233,0.0834,1.0000,12.00
1540,2,no_sub,2,no_sub,1,0.0032,0.1006,0.8962,0.0269,0.0920,1.0000,10.87
1541,1,cdm,2,no_sub,0,0.0051,0.2055,0.7894,0.0288,0.0978,1.0000,10.23
1542,1,cdm,1,cdm,1,0.1578,0.8420,0.0001,0.0317,0.1042,1.0000,9.60
1543,2,no_sub,2,no_sub,1,0.0079,0.2747,0.7174,0.0244,0.0859,1.0000,11.64
1544,0,axion,0,axion,1,0.9804,0.0195,0.0001,0.0257,0.0895,1.0000,11.17
1545,2,no_sub,2,no_sub,1,0.0066,0.1960,0.7974,0.0249,0.0888,1.0000,11.26
1546,1,cdm,1,cdm,1,0.0173,0.9695,0.0132,0.0378,0.1205,1.0000,8.30
1547,0,axion,0,axion,1,0.5898,0.4101,0.0001,0.0305,0.1002,1.0000,9.98
1548,0,axion,0,axion,1,0.9906,0.0093,0.0001,0.0318,0.1029,1.0000,9.72
1549,0,axion,1,cdm,0,0.2628,0.7370,0.0002,0.0313,0.1024,1.0000,9.76
1550,0,axion,0,axion,1,0.9889,0.0110,0.0001,0.0309,0.1029,1.0000,9.71
1551,2,no_sub,2,no_sub,1,0.0018,0.0736,0.9246,0.0308,0.1014,1.0000,9.86
1552,2,no_sub,2,no_sub,1,0.0062,0.2426,0.7512,0.0288,0.0967,1.0000,10.34
1553,2,no_sub,2,no_sub,1,0.0045,0.3704,0.6251,0.0462,0.1506,1.0000,6.64
1554,0,axion,1,cdm,0,0.2085,0.7913,0.0002,0.0258,0.0906,1.0000,11.04
1555,0,axion,0,axion,1,0.9944,0.0055,0.0001,0.0319,0.1035,1.0000,9.66
1556,2,no_sub,2,no_sub,1,0.0054,0.3705,0.6242,0.0366,0.1187,1.0000,8.42
1557,1,cdm,1,cdm,1,0.2118,0.7880,0.0002,0.0226,0.0829,1.0000,12.07
1558,0,axion,0,axion,1,0.9977,0.0022,0.0001,0.0279,0.0921,1.0000,10.86
1559,2,no_sub,1,cdm,0,0.0113,0.5324,0.4564,0.0300,0.1013,1.0000,9.87
1560,0,axion,1,cdm,0,0.1254,0.8741,0.0005,0.0426,0.1367,1.0000,7.32
1561,2,no_sub,2,no_sub,1,0.0063,0.1987,0.7951,0.0268,0.0912,1.0000,10.97
1562,2,no_sub,2,no_sub,1,0.0015,0.0831,0.9155,0.0407,0.1321,1.0000,7.57
1563,1,cdm,1,cdm,1,0.1275,0.8722,0.0003,0.0256,0.0876,1.0000,11.42
1564,2,no_sub,2,no_sub,1,0.0091,0.3409,0.6500,0.0257,0.0919,1.0000,10.88
1565,0,axion,0,axion,1,0.9840,0.0160,0.0000,0.0319,0.1048,1.0000,9.54
1566,2,no_sub,2,no_sub,1,0.0027,0.1250,0.8723,0.0374,0.1208,1.0000,8.28
1567,0,axion,0,axion,1,0.9982,0.0015,0.0003,0.0455,0.1503,1.0000,6.65
1568,0,axion,1,cdm,0,0.2053,0.7944,0.0002,0.0322,0.1047,1.0000,9.55
1569,1,cdm,1,cdm,1,0.0821,0.9173,0.0005,0.0338,0.1079,1.0000,9.26
1570,2,no_sub,2,no_sub,1,0.0016,0.0463,0.9521,0.0287,0.0959,1.0000,10.43
1571,0,axion,0,axion,1,0.9946,0.0053,0.0001,0.0300,0.1009,1.0000,9.91
1572,1,cdm,1,cdm,1,0.0085,0.8163,0.1753,0.0434,0.1395,1.0000,7.17
1573,1,cdm,1,cdm,1,0.1536,0.8461,0.0003,0.0343,0.1112,1.0000,9.00
1574,1,cdm,1,cdm,1,0.1480,0.8508,0.0013,0.0249,0.0871,1.0000,11.48
1575,2,no_sub,1,cdm,0,0.0103,0.5843,0.4054,0.0328,0.1077,1.0000,9.29
1576,2,no_sub,1,cdm,0,0.0138,0.5045,0.4818,0.0279,0.0973,1.0000,10.28
1577,2,no_sub,2,no_sub,1,0.0094,0.2070,0.7836,0.0225,0.0819,1.0000,12.21
1578,0,axion,0,axion,1,0.9987,0.0010,0.0003,0.0460,0.1502,1.0000,6.66
1579,2,no_sub,2,no_sub,1,0.0056,0.2335,0.7609,0.0294,0.0990,1.0000,10.10
1580,0,axion,0,axion,1,0.9670,0.0329,0.0001,0.0217,0.0817,1.0000,12.24
1581,2,no_sub,2,no_sub,1,0.0041,0.2240,0.7720,0.0337,0.1107,1.0000,9.03
1582,0,axion,1,cdm,0,0.2268,0.7731,0.0001,0.0264,0.0930,1.0000,10.75
1583,2,no_sub,2,no_sub,1,0.0028,0.0876,0.9096,0.0267,0.0924,1.0000,10.82
1584,1,cdm,1,cdm,1,0.0744,0.9250,0.0006,0.0305,0.0998,1.0000,10.02
1585,1,cdm,1,cdm,1,0.0412,0.9564,0.0024,0.0422,0.1345,1.0000,7.43
1586,2,no_sub,2,no_sub,1,0.0093,0.2113,0.7793,0.0225,0.0819,1.0000,12.21
1587,1,cdm,1,cdm,1,0.1419,0.8579,0.0002,0.0307,0.1022,1.0000,9.79
1588,0,axion,0,axion,1,0.9802,0.0197,0.0001,0.0295,0.0987,1.0000,10.13
1589,0,axion,0,axion,1,0.9707,0.0292,0.0001,0.0233,0.0809,1.0000,12.36
1590,0,axion,0,axion,1,0.9382,0.0618,0.0001,0.0273,0.0942,1.0000,10.62
1591,2,no_sub,2,no_sub,1,0.0033,0.1427,0.8540,0.0330,0.1083,1.0000,9.23
1592,1,cdm,1,cdm,1,0.1268,0.8724,0.0008,0.0228,0.0865,1.0000,11.57
1593,1,cdm,1,cdm,1,0.2925,0.7071,0.0004,0.0216,0.0816,1.0000,12.25
1594,2,no_sub,2,no_sub,1,0.0142,0.4137,0.5721,0.0252,0.0906,1.0000,11.03
1595,0,axion,0,axion,1,0.9550,0.0449,0.0001,0.0240,0.0864,1.0000,11.57
1596,0,axion,0,axion,1,0.9810,0.0190,0.0001,0.0305,0.1012,1.0000,9.88
1597,2,no_sub,2,no_sub,1,0.0049,0.1848,0.8103,0.0269,0.0913,1.0000,10.95
1598,0,axion,1,cdm,0,0.1845,0.8152,0.0002,0.0301,0.0994,1.0000,10.06
1599,0,axion,0,axion,1,0.9592,0.0407,0.0001,0.0245,0.0878,1.0000,11.38
1600,2,no_sub,2,no_sub,1,0.0055,0.1683,0.8262,0.0258,0.0900,1.0000,11.11
1601,0,axion,0,axion,1,0.9521,0.0479,0.0001,0.0252,0.0889,1.0000,11.25
1602,0,axion,0,axion,1,0.9971,0.0028,0.0001,0.0348,0.1123,1.0000,8.90
1603,1,cdm,1,cdm,1,0.0952,0.9042,0.0006,0.0423,0.1360,1.0000,7.35
1604,2,no_sub,2,no_sub,1,0.0013,0.0448,0.9538,0.0286,0.0947,1.0000,10.56
1605,0,axion,0,axion,1,0.9912,0.0088,0.0001,0.0264,0.0894,1.0000,11.18
1606,2,no_sub,1,cdm,0,0.0075,0.5151,0.4774,0.0336,0.1112,1.0000,8.99
1607,0,axion,0,axion,1,0.9963,0.0036,0.0002,0.0312,0.1016,1.0000,9.84
